title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Рекрутер / Менеджер по подбору персонала на дому,80000 RUR,Аксай (Казахстан),Персонал Ресурс,23-07-2023,Возможность вести самостоятельный поиск линейного персонала. Готовность закрывать от 15 вакансий в месяц. Аналогичный опыт работы.,"Самостоятельный поиск линейного персонала (грузчики, комплектовщики, упаковщики, кладовщики и т.д.) на объекты в Москве, Московской области и в регионы...",,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/83550317
Рекрутер,200000 KZT,Алматы,Hard skills foundation,24-07-2023,"Профильное образование будет преимуществом (психолог, юрист, педагогическое). Опыт от 1 до 3 лет на позициях рекрутера массовика. Знание систем автоматизации...",Поиск и подбор линейного персонала (массовый наем). Составление портрета соискателя. Адаптация сотрудника на время испытательного периода. Телефонное интервью и предварительное...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83913771
Специалист по подбору персонала,,Алматы,Аванта Казахстан,05-07-2023,"Опыт работы на аналогичной должности не менее 1 года. Опыт работы в кадровом агентстве будет преимуществом. Коммуникабельность, проактивность, ответственность, стрессоустойчивость...","Поиск и подбор персонала (IT, бухгалтерия, логистика, маркетинг, производство, административные позиции и т.д.). Работа с работными сайтами, социальными сетями...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81564335
Рекрутер,,Астана,"Олимп КДЛ, ТМ (ТОО Мырза Хан)",21-07-2023,"Обязательно: высшее образование (психология, менеджмент, юриспруденция). Желателен опыт работы рекрутером. Эмпатия.",Подбор персонала по различным каналам. Адаптация вновь прибывших сотрудников. Проводить анализ рынка труда. Помогать в сборе документов. Консультировать сотрудников.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83389559
Специалист по поиску и подбору персонала (рекрутер),,Астана,BI-Development (ТМ BI GROUP),29-06-2023,"Высшее образование. Опыт работы на аналогичной позиции не менее 1 года. Знание MS Office, Outlook, Система ERP,1С Документооборот. ","Взаимодействие с внутренним клиентами (нанимающими менеджерами) для выявления основных требований, предъявляемых к кандидатам и деталей профиля должности. Разработка стратегии поиска. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82740817
Начинающий менеджер по подбору персонала,100000 - 120000 KZT,Петропавловск,Рекрутинговая компания Вектор,22-07-2023,Грамотной устной речью и четкой дикцией. Желанием общаться и помогать людям. Стремлением к развитию вместе с нами. Уверенными навыками работы...,Принимать звонки от кандидатов или звонить по теплым откликам. Проводить телефонное интервью. Записывать на собеседование/переносить собеседование. Анкетировать/тестировать. ,,Нет опыта,Полная занятость,https://hh.ru/vacancy/83373118
Младший специалист по подбору персонала,,Алматы,"“QSR” ,ТМ BURGER KING",27-06-2023,"Высшее образование. Более 1 года на аналогичной позиции. Знание казахского языка. Уверенный пользователь ПК, Excel, MS Office. Outlook. ",Контроль и закрытие линейных позиций (массовый подбор). Проведение телефонных интервью. Поиск альтернативных инструментов поиска персонала. Подготовка аналитики по рекрутингу и...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81533331
Помощник HR-менеджера (рекрутер),,Шымкент,"Отау Строй, ТОО",24-07-2023,Наличие высшего образования. Опыт работы по профилю не менее от 1 года. Знание современных инструментов поиска и подбора персонала. ,"Активный рекрутинг, формирование команды. Выстраивание стратегии поиска кандидатов. Точечный подбор и оценка кандидатов. Адаптация и сопровождение новичков, помощь бизнесу в...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83310227
HR менеджер (рекрутинг),,Алматы,i see real,05-07-2023,"Опыт работы на аналогичной позиции от 2-х лет. Коммуникабельность, способность понимать людей и разбираться в них. Желание обучать людей...",Ведение кадрового делопроизводства в соответствии с трудовым законодательством РК. Формирование и ведение личных дел сотрудников. Подбор персонала и организация процессов...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83005326
Ведущий специалист Отдела подбора и найма (Рекрутер),,Алматы,АО «Bank Freedom Finance Kazakhstan»,30-06-2023,"100% нацеленность на результат. Отличные коммуникативные навыки, умение и желание искать подход к людям. Способность быстро погружаться в новые процессы. ","Активный поиск персонала на открытые вакансии Банка, подбор специалистов разного уровня. Производить обзвон кандидатов на массовые позиции. Своевременно и качественно...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82842613
Рекрутер,200000 - 250000 KZT,Алматы,FERROOMM Almaty,18-07-2023,Опыт работы не менее одного года. Навыки проведения оценки кандидатов. Знание процессов подбора персонала.,Поиск кандидатов на требуемые открытые вакансии. Проведение первичного собеседования. Помощь с адаптацией и обучением новых сотрудников.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83588227
Специалист по подбору персонала,300000 - 300000 KZT,Алматы,Orhun Medical,19-07-2023,Оперативное закрытие всех вакансий компании. Знание английского языка. Опыт работы в отделе по работе с персоналом от 1 года и...,"Мониторинг и анализ рынка труда. Регулярное составление и размещение объявлений о найме. Полный цикл подбора персонала, проведение телефонных и видео...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82334856
Рекрутер / HR / Менеджер по подбору персонала,200000 - 350000 KZT,Алматы,FLORAL(OTAN GROUP),16-07-2023,"Знание методики проведения тестирования, собеседования. Навыки поиска, отбора и оценки кандидатов. Высокий уровень коммуникативных навыков, ориентированность на результат. ","Составление описаний вакансий и осуществление активного поиска (размещение вакансий на сайтах, поисковых базах, хэдхантинг). Проведение телефонных интервью с кандидатами. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83503783
Менеджер по подбору персонала и кадровому делопроизводству,250000 KZT,Караганда,Талер Е.И.,22-07-2023,Высшее образование. Опыт работы не менее 3-х лет. Успешный опыт проведения отбора кандидатов и собеседований. Знание трудового законодательства РК...,"Подбор персонала, построение эффективной системы найма персонала. Ведение кадрового делопроизводства в полном объёме (приём, увольнение, перевод, отпуска, больничные). ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82866155
Ведущий менеджер по подбору персонала,300000 - 500000 KZT,Алматы,Dubai Aroma,23-07-2023,"Кандидат любящий свою работу, в сфере найма персонала. — Приветствуется если вы работали в найме в сфере Торговой компании. — ","Точечный подбор персонала. — Работа с откликами и ""холодный поиск"" кандидатов с использованием всех возможных источников. — Составление вакансий, поиск и привлечение...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83014133
Рекрутер,300000 KZT,Алматы,Get Target Agency,27-06-2023,Обязательно с опытом работы не менее 2х лет.,анализ рынка труда. – создание и ведение базы кандидатов. – проведение интервью онлайн и в телефонном режиме. – согласование встреч между кандидатами и...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82496922
Директор отдела рекрутинга (привлечение) абитуриентов,,Алматы,Учреждение образования Алматы Менеджмент Университет,20-07-2023,маркетинговые исследования: знания и навыки проведения исследований разного уровня с применением различных инструментов и методик. - основы ценообразования: базовые знания в...,управление персоналом. - планирование и отчетность деятельности. - характеристик образовательных продуктов и услуг. - стратегических и маркетинговых аспектов управления.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/80022000
Специалист по подбору персонала в г. Астана,,Астана,MAGNUM,11-07-2023,"Высшее, средне-специальное образование. Опыт работы на аналогичной должности от 1-го года. Опыт ведения и закрытия массовых позиции. ","Массовый подбор персонала для филиальной сети. Контроль сроков и качества закрытия вакансий. Обработка заявок с различных ресурсов ( сайт, HR бот...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83251891
Рекрутер (проект IQOS),,Алматы,АЛИДИ,30-06-2023,"Высшее образование, среднее специальное образование. Опыт работы в подборе персонала разного уровня от 1 года. Знание техник и методик подбора...",Поиск и подбор персонала (15-25 вакансий ежемесячно). Массовый подбор. Проведение телефонных интервью и личных собеседований. Организация дистанционного подбора персонала. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/80507033
Кадровик-рекрутер,300000 KZT,Алматы,Алтын Даму 7,23-07-2023,Опыт работы в найме. Грамотная письменная и устная речь на казахском и русском языках. Владение ПК на уровне продвинутого пользователя.,Рады приветствовать Вас на странице Ювелирного салона “Altyn Pro”. Создание и проверка актуальности бизнес-процессов и коммуникационных линий. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82892904
Менеджер по персоналу (рекрутер),300000 KZT,Алматы,Микрофинансовая организация Akshabar,14-07-2023,"Опыт работы HR менеджером, рекрутером. Знание трудового законодательства РК. Позитивный настрой. Активная жизненная позиция.","Поиск новых членов команды. Проведение телефонного интервью. Массовый отбор. Учет рабочего времени, оформление табеля учета рабочего времени для последующего начисления...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83441563
Рекрутер,,Алматы,B&S Technology Central Asia,13-07-2023,"Опыт работы не менее 2-х лет. Уверенный пользователь ПК, офисных программ, работы с рекрутинговыми сайтами. Ответственность, пунктуальность, порядочность.",Активный поиск и подбор персонала различного уровня. Формирование профиля должности на каждую вакансию. Разработка стратегии поиска. Работа с hr-площадками...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83010172
Ведущий рекрутер (head of recruitment),,Астана,Oktrening,23-07-2023,"Опыт работы на аналогичной позиции от 2-х лет. Коммуникабельность, стрессоустойчивость, самостоятельность, исполнительность. Умение общаться с людьми. Умение анализировать. ","Управление командой рекрутмента. Взаимодействие с подрядчиками (кадровые агентства). Контроль стандартов работы по закрытию вакансий BU: стандарты работы по вакансиям, стандарты...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83538247
Рекрутер,,Алматы,SANTRADE,24-07-2023,Опыт работы.,"1. Изучать состояние рынка труда, уровень заработной платы, социальные программы в различных организациях для выработки концепции подбора персонала. 2. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83909760
IT Рекрутер,,Алматы,Bereke Bank,05-07-2023,Опыт работы в направлении рекрутинга не менее 2-х лет (или от 1 года по IT рекрутингу). Знакомство с различными...,"Полный цикл отбора потенциальных кандидатов (просмотр резюме, проведение собеседований, первичная оценка технических навыков). Коммуникация с нанимающими менеджерами. Работа с кандидатами...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83040704
Менеджер по подбору персонала (линейка),250000 - 250000 KZT,Алматы,TOIMART,29-06-2023,"Высшее образование приветствуется. Опыт работы от 1 года на аналогичной позиции. Знание казахского языка обязательно. Ответственность, активность. Коммуникабельность. Стрессоустойчивость. ","Подбор персонала ( линейка, производство): Контроль сроков и качества закрытия вакансий. Проведение собеседований. Взаимодействие с руководителями структурных подразделений по вопросу формирования...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/79701711
HR менеджер по подбору персонала,220000 - 300000 KZT,Астана,Шафия (Аптечная сеть Альфамед),24-07-2023,"Средне/спец или высшее образование. Коммуникабельная, шустрая, энергичная.",Подбор персонала. Поиск сотрудников. Подача объявлений. Отчетность. Адаптация персонала.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/80090327
Специалист по подбору персонала,400000 - 400000 KZT,Алматы,Камерир,24-07-2023,Опыт работы в найме персонала от 3-лет. - Умение работать в режиме многозадачности. - Грамотная речь. - Коммуникабельность. - Ориентированность на результат.,"Поиск персонала на открытые вакансии компании в специализированных базах. - Мониторинг и анализ рынка труда/источников привлечения персонала. - Размещение вакансий, работа...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82217224
Рекрутер,,Алматы,AND Asia,03-07-2023,"Опыт работы рекрутером не менее 2-х лет. Успешный опыт в закрытия вакансий. Уверенный пользователь Microsoft office, excel. ",Рекрутинг на вакантные позиции. Массовый подбор. Участие в укреплении HR-бренда. Оценка деловых и личностных качеств кандидатов. Отчетность по рекрутингу.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82918365
Рекрутер,180000 - 300000 KZT,Астана,Метры,21-07-2023,"Образование средне-специальное или высшее. Грамотная устная и письменная речь. Уверенный пользователь ПК. Знание языков: Русский, Казахский. Опыт в рекрутинге...","Обзвон кандидатов и приглашение на собеседование. Активны найм. Вести переписку с кандидатом, пока он не дойдет до офиса. Привлечение кандидатов. ",,Нет опыта,Полная занятость,https://hh.ru/vacancy/83285792
Специалист по подбору персонала,,Петропавловск,MAGNUM,30-06-2023,"Средне-специальное образование, высшее образование. Успешный опыт работы по поиску и подбору персонала не менее 1 года. Отличные коммуникационные навыки...",Подбор персонала (массовый подбор). Контроль сроков и качества закрытия вакансий. Проведение собеседований. Взаимодействие с руководителями структурных подразделений по вопросу формирования...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82832158
Рекрутер,300000 - 400000 KZT,Алматы,KazInvestStroy,26-06-2023,"Высшее образование. Опыт работы не менее одного года. Знание современных инструментов подбора персонала. Внутренняя организованность, проницательность, коммуникабельность, стремление к саморазвитию. ","Массовый подбор линейного персонала (механизаторы, строители), состав ИТР. Организация и проведение собеседований с кандидатами. Искать новые источники и методы по...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82374068
Рекрутер,200000 - 200000 KZT,Астана,APM Kazakhstan (АПМ Казахстан),22-07-2023,Знание законодательства РК. Опыт работы в рекламном рынке (желательно). Опыт работы по данной позиции по подбору промо-персонала (желательно). ,Подбор персонала в проект. Ведение базы контактов кандидатов. Обзвон по холодной базе. Проведение интервью и оценки кандидатов. Размещение объявления на...,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/82869667
Рекрутер/Менеджер по персоналу,,Алматы,Тен и Ко (TM BASILIC),11-07-2023,Опыт работы на данной позиций не менее 3 лет. Коммуникабельность.,"Точечный подбор персонала. Работа с откликами и ""холодный поиск"" кандидатов с использованием всех возможных источников. Составление вакансий, поиск и привлечение...",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83251939
Recruitment Specialist (People Department),,Алматы,KPMG,29-06-2023,"University degree. 2-3 years of previous recruitment experience, preferably with an international company or recruitment agency. Experience in conducting...",Working closely with business to understand business objectives in order to prioritize sourcing strategy and build pipeline for future needs. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82776857
Recruitment Specialist,,Алматы,LC Waikiki,27-06-2023,University Degree in a relevant field. Fluent in English (both written & verbal). Professional Expertise. Minimum 3 years of experience in...,Recruits the personnel for Country HQ positions in required qualifications in compliance with the corporate procedures and country legislation. ,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/82508281
Руководитель отдела подбора персонала,400000 KZT,Алматы,АЛИДИ,04-07-2023,Практический опыт организации команды рекрутеров. Знание техник и методик подбора персонала. Развитые навыки коммуникации и деловой переписки. Работа с аналитикой. ,Формирование и обучение рекрутеров в своем отделе. Анализ эффективности подбора и оптимизация рекрутинговых процессов. Управление группой рекрутеров. Организация процесса подбора...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/80340097
Специалист по подбору персонала,250000 KZT,Алматы,Eurasian Machinery (Евразиан Машинери),23-07-2023,"Высшее / средне-специальное образование. Опыт работы в подборе персонала. Высокий уровень личной организованности, обучаемость. Ответственность, коммуникабельность, активность, внимательность. ","Поиск кандидатов. Взаимодействие с площадками hh.kz, olx.kz, enbek.kz, jobs.kz, nur.kz и другими соц. сетями. Скрининг резюме кандидата. Проведение телефонных интервью. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82434659
Менеджер по массовому подбору персонала,20000 - 30000 RUR,Караганда,Евразия Консалтинг,24-07-2023,"Рассматриваем кандидатов с опытом и без. * предусмотрено обучение, которое будет оплачено в результате успешного прохождения.",Обрабатывать входящие/ исходящие обращения от кандидатов. Ведение отчетности о проделанной работе.,,Нет опыта,Полная занятость,https://hh.ru/vacancy/83604064
Рекрутер (менеджер по подбору персонала),100000 - 400000 RUR,Астана,СИМПЛЕКС,18-07-2023,Опыт работы с вахтовым персоналом или в направлении аутсорсинга персонала от 1 года ОБЯЗАТЕЛЕН.,Нет планов по подбору персонала. Вы работаете на сделке.,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/83632557
Специалист по подбору персонала,,Петропавловск,MAGNUM,05-07-2023,"Высшее образование; средне-специальное. Опыт работы на аналогичной должности от 1-го года. Умеете работать с большим объемом информации, и...","Массовый подбор персонала для филиальной сети. Контроль сроков и качества закрытия вакансий. Обработка заявок с различных ресурсов ( сайт, HR бот...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83029126
HR-менеджер\Рекрутер,,Алматы,Логос Академия,24-07-2023,Опыт работы рекрутером\hr-менеджером в рекламных или ивент-агентствах в Казахстане. Отличное понимание рынка рекламных и ивент агентств Казахстана. ,Оперативно искать кандидатов и закрывать вакансии в рамках потребностей бизнеса Logos Group на территории Казахстана в двух ключевых направлениях: организация...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83281252
Recruiter,,Алматы,Test Pro,23-07-2023,"Test Pro одна из ведущих образовательных компаний в США по обучению QA, где вы сможете реализовать свой опыт, свои идеи...",Коммуникацией с потенциальными кандидатами на job-сайтах и в социальных сетях. Проведением интервью. Составлением и рассылкой писем потенциальным кандидатам. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82441669
Рекрутер,,Алматы,Черный Принц & Черный Граф,11-07-2023,Грамотная устная и письменная речь. Свободное владение русским и казахским языками. Опыт работы на аналогичной позиции от 3 лет. ,"Активный поиск кандидатов на сайтах вакансий, соцсетях, сообществах, личных базах. - Проведение телефонных интервью с кандидатами. - Профессиональное тестирование кандидатов; свои тесты. - ",,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83252206
Специалист по подбору персонала,,Алматы,Жана-Самал,21-07-2023,"Коммуникабельность, стрессоустойчивость, целеустремленность.","Эффективный подбор продуктивных сотрудников (штат сотрудников до 500 человек, сфера деятельности сервис, обслуживание). Проверка рекомендаций соискателей, изучение характеристики и информации...",,Нет опыта,Полная занятость,https://hh.ru/vacancy/82227431
Менеджер по персоналу (рекрутер),180000 - 280000 KZT,Костанай,UniGroup Юг,16-07-2023,Ответственность. Коммуникабельность. Стрессоустойчивость. Умение искать персонал на различных платформах.,"Размещение информации о вакансиях в открытых источниках (сайт ХХ, соц. сети). Проведение собеседований с кандидатами. Направление кандидатов на работу и...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81577584
Рекрутер,,Алматы,B&S Technology Central Asia,05-07-2023,"Опыт работы не менее 2-х лет. Уверенный пользователь ПК, офисных программ, работы с рекрутинговыми сайтами. Ответственность, пунктуальность, порядочность.",Активный поиск и подбор персонала различного уровня. Формирование профиля должности на каждую вакансию. Разработка стратегии поиска. Работа с hr-площадками...,,От 3 до 6 лет,Проектная работа,https://hh.ru/vacancy/83010123
Рекрутер,220000 - 250000 KZT,Алматы,TOIMART,12-07-2023,"Высшее образование приветствуется. Опыт работы от 1 года на аналогичной позиции. Знание казахского языка обязательно. Ответственность, активность. Коммуникабельность. Стрессоустойчивость. ","Подбор персонала. Контроль сроков и качества закрытия вакансий. Проведение собеседований. Взаимодействие с руководителями структурных подразделений по вопросу формирования заявки, соответствия...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82316199
Менеджер по подбору персонала,20000 - 30000 RUR,Астана,Евразия Консалтинг,24-07-2023,,Ведение отчетности.,,Нет опыта,Полная занятость,https://hh.ru/vacancy/83590005
Менеджер по подбору персонала,70000 - 90000 RUR,Астана,Павленко Виталий Анатольевич,18-07-2023,"Hard skills: Успешный опыт управления процессом массового подбора, навыки автоматизации рекрутинга за счет внедрения воронки подбора, чат-ботов, CRM (все...","Много сложных и не очень вакансий (нанимаем как линейных / производственных сотрудников, так и ТОПов). Возможность самостоятельно выстраивать этапы найма и...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83619412
Рекрутер/специалист по подбору персонала,,Алматы,Almatytrade,27-06-2023,"Умеет и любит общаться с людьми, обладает грамотной и чистой речью. Доброжелателен и умеет работать в команде. Умеет четко и...",Работа с HeadHunter и другими работными сайтами (обработка откликов и прямой поиск резюме по критериям). Первичное собеседование по телефону. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81930315
Специалист по подбору персонала (рекрутер),,Атырау,Caspian Offshore Construction Realty,03-07-2023,Опыт работы в подборе персонала. Большое желание работать. Владение казахским и русским языками.,Качественный подбор персонала на массовые и топовые позиции на вахтовый метод работы в Тенгиз.,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82888629
Рекрутер,,Алматы,АНКОР Центральная Азия,18-07-2023,Высшее образование. Желание начать карьеру в сфере подбора персонала. Желателен опыт работы в продажах. Готовность обучаться. Готовность общаться с большим...,Организация работы по поиску и подбору кандидатов для компаний-клиентов. Обзвон кандидатов. Формирование резюме. Поддержание и развитие базы данных по...,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/82713029
Ведущий рекрутер,,Алматы,IT-hunters,18-07-2023,"Опыт работы в рекрутменте/HR от 3-х лет +. Опыт работы поиска медиабаеров, интеграторов, афилейтов и других специалистов из...",Подбор персонала в направлении Арбитража трафика по рынку СНГ. Хантинг талантов из компаний того же сегмента. Комплексная оценка профессиональных и...,,От 3 до 6 лет,Полная занятость,https://hh.ru/vacancy/83633584
Менеджер по подбору персонала,43000 RUR,Актобе,Регро,24-07-2023,"Активность,желание развиваться в сфере подбора персонала. Умение грамотно предоставлять информацию по действующим вакансиям. Быстрая обучаемость. Приветливость в работе с...",Размещение вакансий по имеющейся заявке на территории Казахстана. Поиск и подбор персонала на вахту (рабочие специальности) для работы на территории...,,От 1 года до 3 лет,Проектная работа,https://hh.ru/vacancy/82650951
Рекрутер \ Менеджер по работе с персоналом,,Алматы,Pro Triniti,23-07-2023,"Законченное образование. Отличные коммуникативные навыки, грамотная устная и письменная речь. Умение работать в режиме многозадачности! Огромное желание расти и развиваться...","Подбор персонала на открытые вакансии, поиск и отбор кандидатов, проведение собеседований (массовый рекрутинг). Размещение вакансий на релевантных площадках, самостоятельный поиск...",,Нет опыта,Полная занятость,https://hh.ru/vacancy/80650358
Рекрутер (удаленно),25000 RUR,Петропавловск,Смарт-Контакт,06-07-2023,"Наличие ПК, гарнитуры и бесперебойного интернета. Опыт работы в подборе желателен от 1-ого года. Ответственность, умение работать в режиме...",Подбор линейного персонала - ежедневные звонки кандидатам. Проведение телефонных интервью с кандидатами. Ведение переписки с кандидатами. Отправка кандидата на проверку СБ. ,,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/81852093
Руководитель отдела рекрутинга,,Шымкент,Компания ЭВРИКА,20-07-2023,"Требования к опыту и навыкам: Опыт работы в рекрутинге от 3 лет, управленческий опыт от 1 года. Готовность к командировкам. ","Обеспечение процессов подбора, адаптации и удержания персонала в соответствии со стратегическим и операционным планами компании. Управление командой рекрутеров. ",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83725458
Рекрутер,150000 - 500000 KZT,Костанай,КЦ Костанай (Контакт центр 1010 ТМ),24-07-2023,"Умение определять компетенции работника, составить портрет идеального кандидата, исходя из задач бизнеса, и в соответствии с этим подбирать людей. ","Проводить телефонное интервью, собеседование в офисе и удаленных сотрудников. Проводить оценку кандидата на соответствие профилю должности. Своевременно закрывать открытые вакансии...",,От 1 года до 3 лет,Полная занятость,https://hh.ru/vacancy/83584493
HR-специалист (подбор персонала),150000 - 250000 KZT,Астана,Ined.kz (Индустрия Недвижимости),23-07-2023,Ответственность. Коммуникабельность. Навык работы с большим объемом информации. Желание профессионально расти и развиваться HR сфере. Ориентированность на результат.,Активный поиск кандидатов на открытые вакансия. Работа с поступающими откликами на вакансию. Адаптация и сопровождение новых сотрудников. Собеседование. ,,Нет опыта,Полная занятость,https://hh.ru/vacancy/82399669
Рекрутер (менеджер по подбору персонала),100000 - 400000 RUR,Шымкент,СИМПЛЕКС,18-07-2023,Опыт работы с вахтовым персоналом или в направлении аутсорсинга персонала от 1 года ОБЯЗАТЕЛЕН.,Нет планов по подбору персонала. Вы работаете на сделке.,,От 1 года до 3 лет,Частичная занятость,https://hh.ru/vacancy/83633044
